metabolize, metabolized, metabolized, metabolizing
metal, metaled, metaled, metaling
metalize, metalized, metalized, metalizing
metallize, metallized, metallized, metallizing
metamorphose, metamorphosed, metamorphosed, metamorphosing
metastasise, metastasised, metastasised, metastasising
metastasize, metastasized, metastasized, metastasizing
meter, metered, metered, metering
metricate, metricated, metricated, metricating
metricise, metricised, metricised, metricising
metricize, metricized, metricized, metricizing
metrify, metrified, metrified, metrifying
mew, mewed, mewed, mewing
mewl, mewled, mewled, mewling
miaou, miaoued, miaoued, miaouing
miaow, miaowed, miaowed, miaowing
micro-cook, micro-cooked, micro-cooked, micro-cooking
microcopy, microcopied, microcopied, microcopying
microfilm, microfilmed, microfilmed, microfilming
microwave, microwaved, microwaved, microwaving
micturate, micturated, micturated, micturating
middle, middled, middled, middling
miff, miffed, miffed, miffing
migrate, migrated, migrated, migrating
mildew, mildewed, mildewed, mildewing
militarise, militarised, militarised, militarising
militarize, militarized, militarized, militarizing
militate, militated, militated, militating
milk, milked, milked, milking
mill, milled, milled, milling
mime, mimed, mimed, miming
mimeo, mimeoed, mimeoed, mimeoing
mimeograph, mimeographed, mimeographed, mimeographing
mimic, mimiced, mimiced, mimicing
mince, minced, minced, mincing
mind, minded, minded, minding
mine, mined, mined, mining
mineralize, mineralized, mineralized, mineralizing
mingle, mingled, mingled, mingling
miniate, miniated, miniated, miniating
miniaturise, miniaturised, miniaturised, miniaturising
miniaturize, miniaturized, miniaturized, miniaturizing
minify, minified, minified, minifying
minimise, minimised, minimised, minimising
minimize, minimized, minimized, minimizing
minister, ministered, ministered, ministering
minor, minored, minored, minoring
minstrel, minstreled, minstreled, minstreling
mint, minted, minted, minting
mire, mired, mired, miring
mirror, mirrored, mirrored, mirroring
misaddress, misaddressed, misaddressed, misaddressing
misadvise, misadvised, misadvised, misadvising
misalign, misaligned, misaligned, misaligning
misally, misallied, misallied, misallying
misapply, misapplied, misapplied, misapplying
misapprehend, misapprehended, misapprehended, misapprehending
misappropriate, misappropriated, misappropriated, misappropriating
misbehave, misbehaved, misbehaved, misbehaving
misbelieve, misbelieved, misbelieved, misbelieving
miscalculate, miscalculated, miscalculated, miscalculating
miscall, miscalled, miscalled, miscalling
miscarry, miscarried, miscarried, miscarrying
miscast, miscasted, miscasted, miscasting
miscegenate, miscegenated, miscegenated, miscegenating
misconceive, misconceived, misconceived, misconceiving
misconduct, misconducted, misconducted, misconducting
misconstrue, misconstrued, misconstrued, misconstruing
miscount, miscounted, miscounted, miscounting
miscreate, miscreated, miscreated, miscreating
misdate, misdated, misdated, misdating
misdeal, misdealed, misdealed, misdealing
misdeliver, misdelivered, misdelivered, misdelivering
misdemean, misdemeaned, misdemeaned, misdemeaning
misdirect, misdirected, misdirected, misdirecting
misdo, misdoed, misdoed, misdoing
misestimate, misestimated, misestimated, misestimating
misfire, misfired, misfired, misfiring
misfunction, misfunctioned, misfunctioned, misfunctioning
misgauge, misgauged, misgauged, misgauging
misgive, misgived, misgived, misgiving
misgovern, misgoverned, misgoverned, misgoverning
misguide, misguided, misguided, misguiding
mishandle, mishandled, mishandled, mishandling
misidentify, misidentified, misidentified, misidentifying
misinform, misinformed, misinformed, misinforming
misinterpret, misinterpreted, misinterpreted, misinterpreting
misjudge, misjudged, misjudged, misjudging
mislay, mislaied, mislaied, mislaying
mislead, misleaded, misleaded, misleading
mismanage, mismanaged, mismanaged, mismanaging
mismarry, mismarried, mismarried, mismarrying
mismatch, mismatched, mismatched, mismatching
mismate, mismated, mismated, mismating
misname, misnamed, misnamed, misnaming
misperceive, misperceived, misperceived, misperceiving
misplace, misplaced, misplaced, misplacing
misplay, misplaied, misplaied, misplaying
misprint, misprinted, misprinted, misprinting
mispronounce, mispronounced, mispronounced, mispronouncing
misquote, misquoted, misquoted, misquoting
misread, misreaded, misreaded, misreading
misremember, misremembered, misremembered, misremembering
misrepresent, misrepresented, misrepresented, misrepresenting
miss, missed, missed, missing
misspeak, misspeaked, misspeaked, misspeaking
misspell, misspelled, misspelled, misspelling
misspend, misspended, misspended, misspending
misstate, misstated, misstated, misstating
mist, misted, misted, misting
mistake, mistaked, mistaked, mistaking
mistime, mistimed, mistimed, mistiming
mistranslate, mistranslated, mistranslated, mistranslating
mistreat, mistreated, mistreated, mistreating
mistrust, mistrusted, mistrusted, mistrusting
misunderstand, misunderstanded, misunderstanded, misunderstanding
misuse, misused, misused, misusing
miter, mitered, mitered, mitering
mitigate, mitigated, mitigated, mitigating
mix, mixed, mixed, mixing
mizzle, mizzled, mizzled, mizzling
moan, moaned, moaned, moaning
mob, mobed, mobed, mobing
mobilise, mobilised, mobilised, mobilising
mobilize, mobilized, mobilized, mobilizing
mock, mocked, mocked, mocking
model, modeled, modeled, modeling
moderate, moderated, moderated, moderating
modernise, modernised, modernised, modernising
modernize, modernized, modernized, modernizing
modify, modified, modified, modifying
modulate, modulated, modulated, modulating
moil, moiled, moiled, moiling
moisten, moistened, moistened, moistening
moisturise, moisturised, moisturised, moisturising
moisturize, moisturized, moisturized, moisturizing
mold, molded, molded, molding
molder, moldered, moldered, moldering
molest, molested, molested, molesting
mollify, mollified, mollified, mollifying
mollycoddle, mollycoddled, mollycoddled, mollycoddling
molt, molted, molted, molting
monetise, monetised, monetised, monetising
monetize, monetized, monetized, monetizing
monger, mongered, mongered, mongering
mongrelise, mongrelised, mongrelised, mongrelising
mongrelize, mongrelized, mongrelized, mongrelizing
monish, monished, monished, monishing
monitor, monitored, monitored, monitoring
monkey, monkeied, monkeied, monkeying
monologuise, monologuised, monologuised, monologuising
monologuize, monologuized, monologuized, monologuizing
monopolise, monopolised, monopolised, monopolising
monopolize, monopolized, monopolized, monopolizing
monumentalise, monumentalised, monumentalised, monumentalising
monumentalize, monumentalized, monumentalized, monumentalizing
moo, mooed, mooed, mooing
mooch, mooched, mooched, mooching
moon, mooned, mooned, mooning
moonlight, moonlighted, moonlighted, moonlighting
moonshine, moonshined, moonshined, moonshining
moor, moored, moored, mooring
moot, mooted, mooted, mooting
mop, moped, moped, moping
mope, moped, moped, moping
moralise, moralised, moralised, moralising
moralize, moralized, moralized, moralizing
morph, morphed, morphed, morphing
mortar, mortared, mortared, mortaring
mortgage, mortgaged, mortgaged, mortgaging
mortice, morticed, morticed, morticing
mortify, mortified, mortified, mortifying
mortise, mortised, mortised, mortising
mosey, moseied, moseied, moseying
mosh, moshed, moshed, moshing
mothball, mothballed, mothballed, mothballing
mother, mothered, mothered, mothering
mothproof, mothproofed, mothproofed, mothproofing
motion, motioned, motioned, motioning
motivate, motivated, motivated, motivating
motley, motleied, motleied, motleying
motor, motored, motored, motoring
motorbike, motorbiked, motorbiked, motorbiking
motorboat, motorboated, motorboated, motorboating
motorcycle, motorcycled, motorcycled, motorcycling
motorise, motorised, motorised, motorising
motorize, motorized, motorized, motorizing
mottle, mottled, mottled, mottling
mould, moulded, moulded, moulding
moulder, mouldered, mouldered, mouldering
moult, moulted, moulted, moulting
mound, mounded, mounded, mounding
mount, mounted, mounted, mounting
mountaineer, mountaineered, mountaineered, mountaineering
mourn, mourned, mourned, mourning
mouse, moused, moused, mousing
mousse, moussed, moussed, moussing
mouth, mouthed, mouthed, mouthing
move, moved, moved, moving
mow, mowed, mowed, mowing
muck, mucked, mucked, mucking
muckrake, muckraked, muckraked, muckraking
mud, muded, muded, muding
mud-wrestle, mud-wrestled, mud-wrestled, mud-wrestling
muddle, muddled, muddled, muddling
muddy, muddied, muddied, muddying
mudwrestle, mudwrestled, mudwrestled, mudwrestling
muff, muffed, muffed, muffing
muffle, muffled, muffled, muffling
mug, muged, muged, muging
mulch, mulched, mulched, mulching
mulct, mulcted, mulcted, mulcting
mull, mulled, mulled, mulling
multiply, multiplied, multiplied, multiplying
mumble, mumbled, mumbled, mumbling
mummify, mummified, mummified, mummifying
munch, munched, munched, munching
munition, munitioned, munitioned, munitioning
murder, murdered, murdered, murdering
murk, murked, murked, murking
murmur, murmured, murmured, murmuring
muscle, muscled, muscled, muscling
muse, mused, mused, musing
mush, mushed, mushed, mushing
mushroom, mushroomed, mushroomed, mushrooming
muss, mussed, mussed, mussing
mussitate, mussitated, mussitated, mussitating
muster, mustered, mustered, mustering
mutate, mutated, mutated, mutating
mute, muted, muted, muting
mutilate, mutilated, mutilated, mutilating
mutiny, mutinied, mutinied, mutinying
mutter, muttered, muttered, muttering
muzzle, muzzled, muzzled, muzzling
mystify, mystified, mystified, mystifying
mythicise, mythicised, mythicised, mythicising
mythicize, mythicized, mythicized, mythicizing
mythologise, mythologised, mythologised, mythologising
mythologize, mythologized, mythologized, mythologizing
nab, nabed, nabed, nabing
nag, naged, naged, naging
nail, nailed, nailed, nailing
name, named, named, naming
namedrop, namedroped, namedroped, namedroping
nap, naped, naped, naping
narcotise, narcotised, narcotised, narcotising
narcotize, narcotized, narcotized, narcotizing
nark, narked, narked, narking
narrate, narrated, narrated, narrating
narrow, narrowed, narrowed, narrowing
nasale, nasaled, nasaled, nasaling
nasalise, nasalised, nasalised, nasalising
nasalize, nasalized, nasalized, nasalizing
nationalise, nationalised, nationalised, nationalising
nationalize, nationalized, nationalized, nationalizing
natter, nattered, nattered, nattering
naturalise, naturalised, naturalised, naturalising
naturalize, naturalized, naturalized, naturalizing
nauseate, nauseated, nauseated, nauseating
navigate, navigated, navigated, navigating
nazify, nazified, nazified, nazifying
near, neared, neared, nearing
neaten, neatened, neatened, neatening
necessitate, necessitated, necessitated, necessitating
neck, necked, necked, necking
necrose, necrosed, necrosed, necrosing
need, needed, needed, needing
needle, needled, needled, needling
negate, negated, negated, negating
negative, negatived, negatived, negativing
neglect, neglected, neglected, neglecting
negociate, negociated, negociated, negociating
negotiate, negotiated, negotiated, negotiating
neigh, neighed, neighed, neighing
neighbor, neighbored, neighbored, neighboring
neighbour, neighboured, neighboured, neighbouring
nerve, nerved, nerved, nerving
nest, nested, nested, nesting
nestle, nestled, nestled, nestling
net, neted, neted, neting
netmail, netmailed, netmailed, netmailing
nett, netted, netted, netting
nettle, nettled, nettled, nettling
network, networked, networked, networking
neuter, neutered, neutered, neutering
neutralise, neutralised, neutralised, neutralising
neutralize, neutralized, neutralized, neutralizing
nibble, nibbled, nibbled, nibbling
nick, nicked, nicked, nicking
nickel, nickeled, nickeled, nickeling
nickel-and-dime, nickel-and-dimed, nickel-and-dimed, nickel-and-diming
nicker, nickered, nickered, nickering
nickname, nicknamed, nicknamed, nicknaming
nictate, nictated, nictated, nictating
nictitate, nictitated, nictitated, nictitating
niggle, niggled, niggled, niggling
nip, niped, niped, niping
nitpick, nitpicked, nitpicked, nitpicking
nitrate, nitrated, nitrated, nitrating
nitrify, nitrified, nitrified, nitrifying
nitrogenise, nitrogenised, nitrogenised, nitrogenising
nitrogenize, nitrogenized, nitrogenized, nitrogenizing
nix, nixed, nixed, nixing
nobble, nobbled, nobbled, nobbling
nock, nocked, nocked, nocking
nod, noded, noded, noding
noise, noised, noised, noising
nol.pros., nol.pros.ed, nol.pros.ed, nol.pros.ing
nominate, nominated, nominated, nominating
nonplus, nonplused, nonplused, nonplusing
noose, noosed, noosed, noosing
normalise, normalised, normalised, normalising
normalize, normalized, normalized, normalizing
nose, nosed, nosed, nosing
nosedive, nosedived, nosedived, nosediving
nosh, noshed, noshed, noshing
notarise, notarised, notarised, notarising
notarize, notarized, notarized, notarizing
notate, notated, notated, notating
notch, notched, notched, notching
note, noted, noted, noting
notice, noticed, noticed, noticing
notify, notified, notified, notifying
nourish, nourished, nourished, nourishing
novate, novated, novated, novating
novelise, novelised, novelised, novelising
novelize, novelized, novelized, novelizing
nucleate, nucleated, nucleated, nucleating
nudge, nudged, nudged, nudging
nuke, nuked, nuked, nuking
nullify, nullified, nullified, nullifying
numb, numbed, numbed, numbing
number, numbered, numbered, numbering
numerate, numerated, numerated, numerating
nurse, nursed, nursed, nursing
nurture, nurtured, nurtured, nurturing
nut, nuted, nuted, nuting
nutate, nutated, nutated, nutating
nutrify, nutrified, nutrified, nutrifying
nuzzle, nuzzled, nuzzled, nuzzling
o.d., o.d.ed, o.d.ed, o.d.ing
o.k., o.k.ed, o.k.ed, o.k.ing
obey, obeied, obeied, obeying
obfuscate, obfuscated, obfuscated, obfuscating
object, objected, objected, objecting
objectify, objectified, objectified, objectifying
objurgate, objurgated, objurgated, objurgating
obligate, obligated, obligated, obligating
oblige, obliged, obliged, obliging
obliterate, obliterated, obliterated, obliterating
obnubilate, obnubilated, obnubilated, obnubilating
obscure, obscured, obscured, obscuring
observe, observed, observed, observing
obsess, obsessed, obsessed, obsessing
obsolesce, obsolesced, obsolesced, obsolescing
obstinate, obstinated, obstinated, obstinating
obstipate, obstipated, obstipated, obstipating
obstruct, obstructed, obstructed, obstructing
obtain, obtained, obtained, obtaining
obtrude, obtruded, obtruded, obtruding
obtund, obtunded, obtunded, obtunding
obturate, obturated, obturated, obturating
obviate, obviated, obviated, obviating
occasion, occasioned, occasioned, occasioning
occidentalise, occidentalised, occidentalised, occidentalising
occidentalize, occidentalized, occidentalized, occidentalizing
occlude, occluded, occluded, occluding
occult, occulted, occulted, occulting
occupy, occupied, occupied, occupying
occur, occured, occured, occuring
odorize, odorized, odorized, odorizing
odourise, odourised, odourised, odourising
off, offed, offed, offing
offend, offended, offended, offending
offer, offered, offered, offering
officer, officered, officered, officering
officialise, officialised, officialised, officialising
officialize, officialized, officialized, officializing
officiate, officiated, officiated, officiating
offload, offloaded, offloaded, offloading
offsaddle, offsaddled, offsaddled, offsaddling
offset, offseted, offseted, offseting
ogle, ogled, ogled, ogling
oil, oiled, oiled, oiling
oink, oinked, oinked, oinking
okay, okaied, okaied, okaying
omen, omened, omened, omening
omit, omited, omited, omiting
one-step, one-steped, one-steped, one-steping
ooh, oohed, oohed, oohing
ooze, oozed, oozed, oozing
opacify, opacified, opacified, opacifying
opalesce, opalesced, opalesced, opalescing
opalise, opalised, opalised, opalising
opalize, opalized, opalized, opalizing
open, opened, opened, opening
operate, operated, operated, operating
opine, opined, opined, opining
oppose, opposed, opposed, opposing
oppress, oppressed, oppressed, oppressing
oppugn, oppugned, oppugned, oppugning
opsonize, opsonized, opsonized, opsonizing
opt, opted, opted, opting
optimise, optimised, optimised, optimising
optimize, optimized, optimized, optimizing
orate, orated, orated, orating
orb, orbed, orbed, orbing
orbit, orbited, orbited, orbiting
orchestrate, orchestrated, orchestrated, orchestrating
ordain, ordained, ordained, ordaining
order, ordered, ordered, ordering
ordinate, ordinated, ordinated, ordinating
organise, organised, organised, organising
organize, organized, organized, organizing
orient, oriented, oriented, orienting
orientalise, orientalised, orientalised, orientalising
orientalize, orientalized, orientalized, orientalizing
orientate, orientated, orientated, orientating
originate, originated, originated, originating
ornament, ornamented, ornamented, ornamenting
orphan, orphaned, orphaned, orphaning
oscillate, oscillated, oscillated, oscillating
osculate, osculated, osculated, osculating
ossify, ossified, ossified, ossifying
ostentate, ostentated, ostentated, ostentating
ostracise, ostracised, ostracised, ostracising
ostracize, ostracized, ostracized, ostracizing
oust, ousted, ousted, ousting
out, outed, outed, outing
out-herod, out-heroded, out-heroded, out-heroding
outbalance, outbalanced, outbalanced, outbalancing
outbid, outbided, outbided, outbiding
outbrave, outbraved, outbraved, outbraving
outcall, outcalled, outcalled, outcalling
outclass, outclassed, outclassed, outclassing
outcrop, outcroped, outcroped, outcroping
outcry, outcried, outcried, outcrying
outdistance, outdistanced, outdistanced, outdistancing
outdo, outdoed, outdoed, outdoing
outdraw, outdrawed, outdrawed, outdrawing
outface, outfaced, outfaced, outfacing
outfight, outfighted, outfighted, outfighting
outfit, outfited, outfited, outfiting
outflank, outflanked, outflanked, outflanking
outfox, outfoxed, outfoxed, outfoxing
outgeneral, outgeneraled, outgeneraled, outgeneraling
outgo, outgoed, outgoed, outgoing
outgrow, outgrowed, outgrowed, outgrowing
outguess, outguessed, outguessed, outguessing
outlast, outlasted, outlasted, outlasting
outlaw, outlawed, outlawed, outlawing
outline, outlined, outlined, outlining
outlive, outlived, outlived, outliving
outmaneuver, outmaneuvered, outmaneuvered, outmaneuvering
outmanoeuvre, outmanoeuvred, outmanoeuvred, outmanoeuvring
outmarch, outmarched, outmarched, outmarching
outmatch, outmatched, outmatched, outmatching
outmode, outmoded, outmoded, outmoding
outnumber, outnumbered, outnumbered, outnumbering
outpace, outpaced, outpaced, outpacing
outperform, outperformed, outperformed, outperforming
outplay, outplaied, outplaied, outplaying
outpoint, outpointed, outpointed, outpointing
output, outputed, outputed, outputing
outrage, outraged, outraged, outraging
outrange, outranged, outranged, outranging
outrank, outranked, outranked, outranking
outride, outrided, outrided, outriding
outrival, outrivaled, outrivaled, outrivaling
outroar, outroared, outroared, outroaring
outrun, outruned, outruned, outruning
outsail, outsailed, outsailed, outsailing
outscore, outscored, outscored, outscoring
outsell, outselled, outselled, outselling
outshine, outshined, outshined, outshining
outshout, outshouted, outshouted, outshouting
outsmart, outsmarted, outsmarted, outsmarting
outsource, outsourced, outsourced, outsourcing
outspan, outspaned, outspaned, outspaning
outstare, outstared, outstared, outstaring
outstay, outstaied, outstaied, outstaying
outstrip, outstriped, outstriped, outstriping
outvie, outvied, outvied, outviing
outvote, outvoted, outvoted, outvoting
outwear, outweared, outweared, outwearing
outweigh, outweighed, outweighed, outweighing
outwit, outwited, outwited, outwiting
ovenbake, ovenbaked, ovenbaked, ovenbaking
over-correct, over-corrected, over-corrected, over-correcting
over-refine, over-refined, over-refined, over-refining
overachieve, overachieved, overachieved, overachieving
overact, overacted, overacted, overacting
overarch, overarched, overarched, overarching
overawe, overawed, overawed, overawing
overbalance, overbalanced, overbalanced, overbalancing
overbear, overbeared, overbeared, overbearing
overbid, overbided, overbided, overbiding
overboil, overboiled, overboiled, overboiling
overburden, overburdened, overburdened, overburdening
overcapitalise, overcapitalised, overcapitalised, overcapitalising
overcapitalize, overcapitalized, overcapitalized, overcapitalizing
overcast, overcasted, overcasted, overcasting
overcharge, overcharged, overcharged, overcharging
overclothe, overclothed, overclothed, overclothing
overcloud, overclouded, overclouded, overclouding
overcome, overcomed, overcomed, overcoming
overcompensate, overcompensated, overcompensated, overcompensating
overcook, overcooked, overcooked, overcooking
overcrop, overcroped, overcroped, overcroping
overcrowd, overcrowded, overcrowded, overcrowding
overcultivate, overcultivated, overcultivated, overcultivating
overdo, overdoed, overdoed, overdoing
overdose, overdosed, overdosed, overdosing
overdramatise, overdramatised, overdramatised, overdramatising
overdramatize, overdramatized, overdramatized, overdramatizing
overdraw, overdrawed, overdrawed, overdrawing
overdress, overdressed, overdressed, overdressing
overdrive, overdrived, overdrived, overdriving
overeat, overeated, overeated, overeating
overemphasise, overemphasised, overemphasised, overemphasising
overemphasize, overemphasized, overemphasized, overemphasizing
overestimate, overestimated, overestimated, overestimating
overexert, overexerted, overexerted, overexerting
overexploit, overexploited, overexploited, overexploiting
overexpose, overexposed, overexposed, overexposing
overextend, overextended, overextended, overextending
overfatigue, overfatigued, overfatigued, overfatiguing
overfeed, overfeeded, overfeeded, overfeeding
overfill, overfilled, overfilled, overfilling
overflow, overflowed, overflowed, overflowing
overfly, overflied, overflied, overflying
overgeneralise, overgeneralised, overgeneralised, overgeneralising
overgeneralize, overgeneralized, overgeneralized, overgeneralizing
overgorge, overgorged, overgorged, overgorging
overgrow, overgrowed, overgrowed, overgrowing
overhang, overhanged, overhanged, overhanging
overhaul, overhauled, overhauled, overhauling
overhear, overheared, overheared, overhearing
overheat, overheated, overheated, overheating
overindulge, overindulged, overindulged, overindulging
overjoy, overjoied, overjoied, overjoying
overlap, overlaped, overlaped, overlaping
overlay, overlaied, overlaied, overlaying
overleap, overleaped, overleaped, overleaping
overlie, overlied, overlied, overliing
overload, overloaded, overloaded, overloading
overlook, overlooked, overlooked, overlooking
overmaster, overmastered, overmastered, overmastering
overpay, overpaied, overpaied, overpaying
overplay, overplaied, overplaied, overplaying
overpopulate, overpopulated, overpopulated, overpopulating
overpower, overpowered, overpowered, overpowering
overpraise, overpraised, overpraised, overpraising
overprice, overpriced, overpriced, overpricing
overprint, overprinted, overprinted, overprinting
overproduce, overproduced, overproduced, overproducing
overprotect, overprotected, overprotected, overprotecting
overrate, overrated, overrated, overrating
overreach, overreached, overreached, overreaching
overreact, overreacted, overreacted, overreacting
overrefine, overrefined, overrefined, overrefining
override, overrided, overrided, overriding
overrule, overruled, overruled, overruling
overrun, overruned, overruned, overruning
oversee, overseed, overseed, overseing
oversew, oversewed, oversewed, oversewing
overshadow, overshadowed, overshadowed, overshadowing
overshoot, overshooted, overshooted, overshooting
oversimplify, oversimplified, oversimplified, oversimplifying
oversleep, oversleeped, oversleeped, oversleeping
overspecialise, overspecialised, overspecialised, overspecialising
overspecialize, overspecialized, overspecialized, overspecializing
overspend, overspended, overspended, overspending
overspread, overspreaded, overspreaded, overspreading
overstate, overstated, overstated, overstating
overstay, overstaied, overstaied, overstaying
overstep, oversteped, oversteped, oversteping
overstock, overstocked, overstocked, overstocking
overstrain, overstrained, overstrained, overstraining
overstress, overstressed, overstressed, overstressing
overstretch, overstretched, overstretched, overstretching
overstuff, overstuffed, overstuffed, overstuffing
oversupply, oversupplied, oversupplied, oversupplying
overtake, overtaked, overtaked, overtaking
overtax, overtaxed, overtaxed, overtaxing
overthrow, overthrowed, overthrowed, overthrowing
overtire, overtired, overtired, overtiring
overtop, overtoped, overtoped, overtoping
overtrump, overtrumped, overtrumped, overtrumping
overturn, overturned, overturned, overturning
overuse, overused, overused, overusing
overvalue, overvalued, overvalued, overvaluing
overweary, overwearied, overwearied, overwearying
overwhelm, overwhelmed, overwhelmed, overwhelming
overwinter, overwintered, overwintered, overwintering
overwork, overworked, overworked, overworking
overwrite, overwrited, overwrited, overwriting
ovulate, ovulated, ovulated, ovulating
owe, owed, owed, owing
own, owned, owned, owning
oxidate, oxidated, oxidated, oxidating
oxidise, oxidised, oxidised, oxidising
oxidize, oxidized, oxidized, oxidizing
oxygenate, oxygenated, oxygenated, oxygenating
oxygenise, oxygenised, oxygenised, oxygenising
oxygenize, oxygenized, oxygenized, oxygenizing
oyster, oystered, oystered, oystering
ozonise, ozonised, ozonised, ozonising
ozonize, ozonized, ozonized, ozonizing
pace, paced, paced, pacing
pacify, pacified, pacified, pacifying
pack, packed, packed, packing
package, packaged, packaged, packaging
pad, paded, paded, pading
paddle, paddled, paddled, paddling
padlock, padlocked, padlocked, padlocking
paganise, paganised, paganised, paganising
paganize, paganized, paganized, paganizing
page, paged, paged, paging
paginate, paginated, paginated, paginating
pain, pained, pained, paining
paint, painted, painted, painting
pair, paired, paired, pairing
pal, paled, paled, paling
palatalise, palatalised, palatalised, palatalising
palatalize, palatalized, palatalized, palatalizing
palaver, palavered, palavered, palavering
pale, paled, paled, paling
palisade, palisaded, palisaded, palisading
pall, palled, palled, palling
palliate, palliated, palliated, palliating
palm, palmed, palmed, palming
palpate, palpated, palpated, palpating
palpebrate, palpebrated, palpebrated, palpebrating
palpitate, palpitated, palpitated, palpitating
palsy, palsied, palsied, palsying
palter, paltered, paltered, paltering
pamper, pampered, pampered, pampering
pan, paned, paned, paning
pan-broil, pan-broiled, pan-broiled, pan-broiling
pan-fry, pan-fried, pan-fried, pan-frying
pander, pandered, pandered, pandering
panel, paneled, paneled, paneling
panhandle, panhandled, panhandled, panhandling
panic, paniced, paniced, panicing
pant, panted, panted, panting
pant-hoot, pant-hooted, pant-hooted, pant-hooting
pantomime, pantomimed, pantomimed, pantomiming
paper, papered, papered, papering
par, pared, pared, paring
parachute, parachuted, parachuted, parachuting
parade, paraded, paraded, parading
paragraph, paragraphed, paragraphed, paragraphing
parallel, paralleled, paralleled, paralleling
parallel-park, parallel-parked, parallel-parked, parallel-parking
parallelize, parallelized, parallelized, parallelizing
paralyse, paralysed, paralysed, paralysing
paralyze, paralyzed, paralyzed, paralyzing
paraphrase, paraphrased, paraphrased, paraphrasing
parboil, parboiled, parboiled, parboiling
parcel, parceled, parceled, parceling
parch, parched, parched, parching
pardon, pardoned, pardoned, pardoning
pare, pared, pared, paring
parent, parented, parented, parenting
parget, pargeted, pargeted, pargeting
park, parked, parked, parking
parlay, parlaied, parlaied, parlaying
parley, parleied, parleied, parleying
parody, parodied, parodied, parodying
parole, paroled, paroled, paroling
parrot, parroted, parroted, parroting
parry, parried, parried, parrying
parse, parsed, parsed, parsing
part, parted, parted, parting
partake, partaked, partaked, partaking
parti-color, parti-colored, parti-colored, parti-coloring
participate, participated, participated, participating
particularise, particularised, particularised, particularising
particularize, particularized, particularized, particularizing
partition, partitioned, partitioned, partitioning
partner, partnered, partnered, partnering
party, partied, partied, partying
pass, passed, passed, passing
paste, pasted, pasted, pasting
pasteurise, pasteurised, pasteurised, pasteurising
pasteurize, pasteurized, pasteurized, pasteurizing
pasture, pastured, pastured, pasturing
pat, pated, pated, pating
patch, patched, patched, patching
patent, patented, patented, patenting
patinate, patinated, patinated, patinating
patinise, patinised, patinised, patinising
patinize, patinized, patinized, patinizing
patrol, patroled, patroled, patroling
patronage, patronaged, patronaged, patronaging
patronise, patronised, patronised, patronising
patronize, patronized, patronized, patronizing
patter, pattered, pattered, pattering
pattern, patterned, patterned, patterning
pattern-bomb, pattern-bombed, pattern-bombed, pattern-bombing
pauperise, pauperised, pauperised, pauperising
pauperize, pauperized, pauperized, pauperizing
pause, paused, paused, pausing
pave, paved, paved, paving
paw, pawed, pawed, pawing
pawn, pawned, pawned, pawning
pay, paied, paied, paying
peach, peached, peached, peaching
peak, peaked, peaked, peaking
peal, pealed, pealed, pealing
pearl, pearled, pearled, pearling
peck, pecked, pecked, pecking
peculate, peculated, peculated, peculating
pedal, pedaled, pedaled, pedaling
peddle, peddled, peddled, peddling
pedicure, pedicured, pedicured, pedicuring
pee, peed, peed, peing
pee-pee, pee-peed, pee-peed, pee-peing
peek, peeked, peeked, peeking
peel, peeled, peeled, peeling
peep, peeped, peeped, peeping
peer, peered, peered, peering
peeve, peeved, peeved, peeving
peg, peged, peged, peging
pelt, pelted, pelted, pelting
pen, pened, pened, pening
penalise, penalised, penalised, penalising
penalize, penalized, penalized, penalizing
pencil, penciled, penciled, penciling
penetrate, penetrated, penetrated, penetrating
penny-pinch, penny-pinched, penny-pinched, penny-pinching
pension, pensioned, pensioned, pensioning
people, peopled, peopled, peopling
pepper, peppered, peppered, peppering
peptise, peptised, peptised, peptising
peptize, peptized, peptized, peptizing
perambulate, perambulated, perambulated, perambulating
perceive, perceived, perceived, perceiving
perch, perched, perched, perching
percolate, percolated, percolated, percolating
percuss, percussed, percussed, percussing
peregrinate, peregrinated, peregrinated, peregrinating
perennate, perennated, perennated, perennating
perfect, perfected, perfected, perfecting
perforate, perforated, perforated, perforating
perform, performed, performed, performing
perfume, perfumed, perfumed, perfuming
perfuse, perfused, perfused, perfusing
peril, periled, periled, periling
perish, perished, perished, perishing
perjure, perjured, perjured, perjuring
perk, perked, perked, perking
perm, permed, permed, perming
permeate, permeated, permeated, permeating
permit, permited, permited, permiting
permute, permuted, permuted, permuting
perorate, perorated, perorated, perorating
peroxide, peroxided, peroxided, peroxiding
perpetrate, perpetrated, perpetrated, perpetrating
perpetuate, perpetuated, perpetuated, perpetuating
perplex, perplexed, perplexed, perplexing
persecute, persecuted, persecuted, persecuting
perseverate, perseverated, perseverated, perseverating
persevere, persevered, persevered, persevering
persist, persisted, persisted, persisting
personalise, personalised, personalised, personalising
personalize, personalized, personalized, personalizing
personate, personated, personated, personating
personify, personified, personified, personifying
perspire, perspired, perspired, perspiring
persuade, persuaded, persuaded, persuading
pertain, pertained, pertained, pertaining
perturb, perturbed, perturbed, perturbing
peruse, perused, perused, perusing
pervade, pervaded, pervaded, pervading
pervaporate, pervaporated, pervaporated, pervaporating
pervert, perverted, perverted, perverting
pester, pestered, pestered, pestering
pestle, pestled, pestled, pestling
pet, peted, peted, peting
